,tag_id,tag_name,tag_category,tag_rank,title_id,title_native,title_romaji
11235,50,Seinen,Demographic,79,30098,ローゼンメイデン,Rozen Maiden
11236,29,Magic,Theme-Fantasy,79,30098,ローゼンメイデン,Rozen Maiden
11237,282,Hikikomori,Cast-Traits,79,30098,ローゼンメイデン,Rozen Maiden
11238,86,Primarily Female Cast,Cast-Main Cast,79,30098,ローゼンメイデン,Rozen Maiden
11239,101,Battle Royale,Theme-Action,79,30098,ローゼンメイデン,Rozen Maiden
11240,82,Male Protagonist,Cast-Main Cast,70,30098,ローゼンメイデン,Rozen Maiden
11241,164,Tsundere,Cast-Traits,60,30098,ローゼンメイデン,Rozen Maiden
11242,87,Family Life,Theme-Slice of Life,40,30098,ローゼンメイデン,Rozen Maiden
11243,311,Rehabilitation,Theme-Drama,40,30098,ローゼンメイデン,Rozen Maiden
11244,66,Super Power,Theme-Fantasy,40,30098,ローゼンメイデン,Rozen Maiden
11245,604,Dungeon,Setting-Scene,80,130511,레벨업 못하는 플레이어,Level-Up Motaneun Player
11246,66,Super Power,Theme-Fantasy,72,130511,레벨업 못하는 플레이어,Level-Up Motaneun Player
11247,82,Male Protagonist,Cast-Main Cast,70,130511,레벨업 못하는 플레이어,Level-Up Motaneun Player
11248,321,Urban Fantasy,Setting-Universe,68,130511,레벨업 못하는 플레이어,Level-Up Motaneun Player
11249,43,Swordplay,Theme-Action,65,130511,레벨업 못하는 플레이어,Level-Up Motaneun Player
11250,207,Full Color,Technical,53,130511,레벨업 못하는 플레이어,Level-Up Motaneun Player
11251,480,Goblin,Cast-Traits,53,130511,레벨업 못하는 플레이어,Level-Up Motaneun Player
11252,15,Demons,Cast-Traits,50,130511,레벨업 못하는 플레이어,Level-Up Motaneun Player
11253,112,Virtual World,Setting-Universe,20,130511,레벨업 못하는 플레이어,Level-Up Motaneun Player
11254,308,Video Games,Theme-Game,20,130511,레벨업 못하는 플레이어,Level-Up Motaneun Player
11255,198,Foreign,Setting-Scene,79,122110,아빠가 너무 강함,Appaga Nomu Kangham
11256,321,Urban Fantasy,Setting-Universe,79,122110,아빠가 너무 강함,Appaga Nomu Kangham
11257,326,Cultivation,Theme-Fantasy,79,122110,아빠가 너무 강함,Appaga Nomu Kangham
11258,207,Full Color,Technical,60,122110,아빠가 너무 강함,Appaga Nomu Kangham
11259,145,Work,Setting-Scene,60,122110,아빠가 너무 강함,Appaga Nomu Kangham
11260,30,Martial Arts,Theme-Action,60,122110,아빠가 너무 강함,Appaga Nomu Kangham
11261,244,Isekai,Theme-Fantasy,20,122110,아빠가 너무 강함,Appaga Nomu Kangham
11262,595,Urban,Setting-Scene,20,122110,아빠가 너무 강함,Appaga Nomu Kangham
11263,604,Dungeon,Setting-Scene,20,122110,아빠가 너무 강함,Appaga Nomu Kangham
11264,43,Swordplay,Theme-Action,20,122110,아빠가 너무 강함,Appaga Nomu Kangham
11265,98,Female Protagonist,Cast-Main Cast,95,114728,지젤 씨의 피,Giselle-ssi-ui Pi
11266,74,Vampire,Cast-Traits,94,114728,지젤 씨의 피,Giselle-ssi-ui Pi
11267,25,Historical,Setting-Time,92,114728,지젤 씨의 피,Giselle-ssi-ui Pi
11268,207,Full Color,Technical,83,114728,지젤 씨의 피,Giselle-ssi-ui Pi
11269,155,Rape,Sexual Content,46,114728,지젤 씨의 피,Giselle-ssi-ui Pi
11270,317,Handjob,Sexual Content,46,114728,지젤 씨의 피,Giselle-ssi-ui Pi
11271,135,Cunnilingus,Sexual Content,46,114728,지젤 씨의 피,Giselle-ssi-ui Pi
11272,163,Yandere,Cast-Traits,40,114728,지젤 씨의 피,Giselle-ssi-ui Pi
11273,76,Yuri,Theme-Romance,40,114728,지젤 씨의 피,Giselle-ssi-ui Pi
11274,131,Masturbation,Sexual Content,33,114728,지젤 씨의 피,Giselle-ssi-ui Pi
11275,1045,Heterosexual,Theme-Romance,20,114728,지젤 씨의 피,Giselle-ssi-ui Pi
11276,66,Super Power,Theme-Fantasy,73,105941,Charlotte（シャーロット）,Charlotte
11277,46,School,Setting-Scene,66,105941,Charlotte（シャーロット）,Charlotte
11278,224,Dragons,Cast-Traits,88,103255,FAIRY TAIL 100 YEARS QUEST,FAIRY TAIL: 100 YEARS QUEST
11279,29,Magic,Theme-Fantasy,85,103255,FAIRY TAIL 100 YEARS QUEST,FAIRY TAIL: 100 YEARS QUEST
11280,99,Henshin,Theme-Fantasy,80,103255,FAIRY TAIL 100 YEARS QUEST,FAIRY TAIL: 100 YEARS QUEST
11281,56,Shounen,Demographic,80,103255,FAIRY TAIL 100 YEARS QUEST,FAIRY TAIL: 100 YEARS QUEST
11282,433,Animals,Theme-Other,76,103255,FAIRY TAIL 100 YEARS QUEST,FAIRY TAIL: 100 YEARS QUEST
11283,100,Nudity,Cast-Traits,60,103255,FAIRY TAIL 100 YEARS QUEST,FAIRY TAIL: 100 YEARS QUEST
11284,613,Firefighters,Theme-Other-Organisations,55,103255,FAIRY TAIL 100 YEARS QUEST,FAIRY TAIL: 100 YEARS QUEST
11285,103,Politics,Theme-Other,79,101670,이세계의황비,Isegyeui Hwangbi
11286,244,Isekai,Theme-Fantasy,60,101670,이세계의황비,Isegyeui Hwangbi
11287,98,Female Protagonist,Cast-Main Cast,60,101670,이세계의황비,Isegyeui Hwangbi
11288,207,Full Color,Technical,60,101670,이세계의황비,Isegyeui Hwangbi
11289,25,Historical,Setting-Time,40,101670,이세계의황비,Isegyeui Hwangbi
11290,1045,Heterosexual,Theme-Romance,40,101670,이세계의황비,Isegyeui Hwangbi
11291,53,Shoujo,Demographic,30,101670,이세계의황비,Isegyeui Hwangbi
11292,75,Boys' Love,Theme-Romance,88,100159,オンドアステップ,On Doorstep
11293,138,Age Gap,Theme-Romance,50,100159,オンドアステップ,On Doorstep
11294,40,Police,Theme-Other-Organisations,33,100159,オンドアステップ,On Doorstep
11295,75,Boys' Love,Theme-Romance,84,99395,リカー&シガレット,Liquor & Cigarette
11296,198,Foreign,Setting-Scene,79,99395,リカー&シガレット,Liquor & Cigarette
11297,134,Fellatio,Sexual Content,40,99395,リカー&シガレット,Liquor & Cigarette
11298,185,Anal Sex,Sexual Content,40,99395,リカー&シガレット,Liquor & Cigarette
11299,294,Bisexual,Theme-Romance,40,99395,リカー&シガレット,Liquor & Cigarette
11300,308,Video Games,Theme-Game,84,97662,全职高手,Quanzhi Gaoshou
11301,82,Male Protagonist,Cast-Main Cast,70,97662,全职高手,Quanzhi Gaoshou
11302,112,Virtual World,Setting-Universe,60,97662,全职高手,Quanzhi Gaoshou
11303,75,Boys' Love,Theme-Romance,100,87091,ネオンサイン・アンバー,Neon Sign Amber
11304,483,LGBTQ+ Themes,Theme-Other,79,87091,ネオンサイン・アンバー,Neon Sign Amber
11305,294,Bisexual,Theme-Romance,79,87091,ネオンサイン・アンバー,Neon Sign Amber
11306,82,Male Protagonist,Cast-Main Cast,60,87091,ネオンサイン・アンバー,Neon Sign Amber
11307,161,Bar,Setting-Scene,60,87091,ネオンサイン・アンバー,Neon Sign Amber
11308,100,Nudity,Cast-Traits,40,87091,ネオンサイン・アンバー,Neon Sign Amber
11309,74,Vampire,Cast-Traits,97,86136,ハピネス,Happiness
11310,85,Tragedy,Theme-Drama,83,86136,ハピネス,Happiness
11311,586,Cult,Theme-Other-Organisations,82,86136,ハピネス,Happiness
11312,94,Gore,Theme-Other,78,86136,ハピネス,Happiness
11313,153,Time Skip,Setting-Time,75,86136,ハピネス,Happiness
11314,639,Body Horror,Theme-Other,68,86136,ハピネス,Happiness
11315,56,Shounen,Demographic,57,86136,ハピネス,Happiness
11316,100,Nudity,Cast-Traits,47,86136,ハピネス,Happiness
11317,46,School,Setting-Scene,46,86136,ハピネス,Happiness
11318,395,Delinquents,Cast-Traits,33,86136,ハピネス,Happiness
11319,171,Bullying,Theme-Drama,20,86136,ハピネス,Happiness
11320,50,Seinen,Demographic,94,85226,いぬやしき,Inuyashiki
11321,801,Cyborg,Cast-Traits,79,85226,いぬやしき,Inuyashiki
11322,66,Super Power,Theme-Fantasy,77,85226,いぬやしき,Inuyashiki
11323,175,Robots,Cast-Traits,74,85226,いぬやしき,Inuyashiki
11324,391,Philosophy,Theme-Other,73,85226,いぬやしき,Inuyashiki
11325,648,Crime,Theme-Other,60,85226,いぬやしき,Inuyashiki
11326,82,Male Protagonist,Cast-Main Cast,56,85226,いぬやしき,Inuyashiki
11327,226,Fugitive,Theme-Action,55,85226,いぬやしき,Inuyashiki
11328,191,Aliens,Cast-Traits,48,85226,いぬやしき,Inuyashiki
11329,171,Bullying,Theme-Drama,45,85226,いぬやしき,Inuyashiki
11330,27,Josei,Demographic,79,42888,はぴまり 〜Happy Marriage!?〜,Hapi Mari: Happy Marriage!?
11331,98,Female Protagonist,Cast-Main Cast,79,42888,はぴまり 〜Happy Marriage!?〜,Hapi Mari: Happy Marriage!?
11332,109,Primarily Adult Cast,Cast-Main Cast,79,42888,はぴまり 〜Happy Marriage!?〜,Hapi Mari: Happy Marriage!?
11333,145,Work,Setting-Scene,40,42888,はぴまり 〜Happy Marriage!?〜,Hapi Mari: Happy Marriage!?
11334,100,Nudity,Cast-Traits,40,42888,はぴまり 〜Happy Marriage!?〜,Hapi Mari: Happy Marriage!?
11335,1045,Heterosexual,Theme-Romance,20,42888,はぴまり 〜Happy Marriage!?〜,Hapi Mari: Happy Marriage!?
11336,139,Love Triangle,Theme-Romance,20,42888,はぴまり 〜Happy Marriage!?〜,Hapi Mari: Happy Marriage!?
11337,193,Episodic,Technical,84,33614,素晴らしい世界,Subarashii Sekai
11338,50,Seinen,Demographic,79,33614,素晴らしい世界,Subarashii Sekai
11339,46,School,Setting-Scene,60,33614,素晴らしい世界,Subarashii Sekai
11340,199,Yakuza,Theme-Other-Organisations,26,33614,素晴らしい世界,Subarashii Sekai
11341,50,Seinen,Demographic,79,31534,ZETMAN-ゼットマン,ZETMAN
11342,513,Tokusatsu,Theme-Sci-Fi,79,31534,ZETMAN-ゼットマン,ZETMAN
11343,82,Male Protagonist,Cast-Main Cast,79,31534,ZETMAN-ゼットマン,ZETMAN
11344,104,Anti-Hero,Cast-Main Cast,66,31534,ZETMAN-ゼットマン,ZETMAN
11345,172,Superhero,Theme-Fantasy,60,31534,ZETMAN-ゼットマン,ZETMAN
11346,50,Seinen,Demographic,96,31131,フリージア,Freesia
11347,109,Primarily Adult Cast,Cast-Main Cast,80,31131,フリージア,Freesia
11348,94,Gore,Theme-Other,80,31131,フリージア,Freesia
11349,157,Guns,Theme-Action,79,31131,フリージア,Freesia
11350,217,Dystopian,Setting-Time,76,31131,フリージア,Freesia
11351,82,Male Protagonist,Cast-Main Cast,76,31131,フリージア,Freesia
11352,654,Denpa,Theme-Other,68,31131,フリージア,Freesia
11353,100,Nudity,Cast-Traits,60,31131,フリージア,Freesia
11354,145,Work,Setting-Scene,60,31131,フリージア,Freesia
11355,103,Politics,Theme-Other,50,31131,フリージア,Freesia
11356,155,Rape,Sexual Content,40,31131,フリージア,Freesia
11357,56,Shounen,Demographic,79,30703,トライガン,Trigun
11358,157,Guns,Theme-Action,79,30703,トライガン,Trigun
11359,95,Steampunk,Theme-Fantasy,79,30703,トライガン,Trigun
11360,82,Male Protagonist,Cast-Main Cast,79,30703,トライガン,Trigun
11361,217,Dystopian,Setting-Time,79,30703,トライガン,Trigun
11362,109,Primarily Adult Cast,Cast-Main Cast,79,30703,トライガン,Trigun
11363,226,Fugitive,Theme-Action,79,30703,トライガン,Trigun
11364,648,Crime,Theme-Other,60,30703,トライガン,Trigun
11365,93,Post-Apocalyptic,Setting-Universe,60,30703,トライガン,Trigun
11366,66,Super Power,Theme-Fantasy,60,30703,トライガン,Trigun
11367,63,Space,Setting-Universe,20,30703,トライガン,Trigun
11368,46,School,Setting-Scene,79,30387,かりん,Karin
11369,74,Vampire,Cast-Traits,79,30387,かりん,Karin
11370,98,Female Protagonist,Cast-Main Cast,79,30387,かりん,Karin
11371,56,Shounen,Demographic,60,30387,かりん,Karin
11372,56,Shounen,Demographic,79,30040,ブラックキャット,Black Cat
11373,157,Guns,Theme-Action,79,30040,ブラックキャット,Black Cat
11374,66,Super Power,Theme-Fantasy,60,30040,ブラックキャット,Black Cat
11375,109,Primarily Adult Cast,Cast-Main Cast,60,30040,ブラックキャット,Black Cat
11376,252,Revenge,Theme-Drama,60,30040,ブラックキャット,Black Cat
11377,85,Tragedy,Theme-Drama,40,30040,ブラックキャット,Black Cat
11378,98,Female Protagonist,Cast-Main Cast,60,132359,"계모인데, 딸이 너무 귀여워","Gyemoinde, Ttari Neomu Gwiyeowo"
11379,244,Isekai,Theme-Fantasy,50,132359,"계모인데, 딸이 너무 귀여워","Gyemoinde, Ttari Neomu Gwiyeowo"
11380,207,Full Color,Technical,50,132359,"계모인데, 딸이 너무 귀여워","Gyemoinde, Ttari Neomu Gwiyeowo"
11381,87,Family Life,Theme-Slice of Life,50,132359,"계모인데, 딸이 너무 귀여워","Gyemoinde, Ttari Neomu Gwiyeowo"
11382,29,Magic,Theme-Fantasy,50,132359,"계모인데, 딸이 너무 귀여워","Gyemoinde, Ttari Neomu Gwiyeowo"
11383,25,Historical,Setting-Time,40,132359,"계모인데, 딸이 너무 귀여워","Gyemoinde, Ttari Neomu Gwiyeowo"
11384,103,Politics,Theme-Other,40,132359,"계모인데, 딸이 너무 귀여워","Gyemoinde, Ttari Neomu Gwiyeowo"
11385,155,Rape,Sexual Content,20,132359,"계모인데, 딸이 너무 귀여워","Gyemoinde, Ttari Neomu Gwiyeowo"
11386,243,Reincarnation,Theme-Other,20,132359,"계모인데, 딸이 너무 귀여워","Gyemoinde, Ttari Neomu Gwiyeowo"
11387,1045,Heterosexual,Theme-Romance,20,132359,"계모인데, 딸이 너무 귀여워","Gyemoinde, Ttari Neomu Gwiyeowo"
11388,28,Kids,Demographic,20,132359,"계모인데, 딸이 너무 귀여워","Gyemoinde, Ttari Neomu Gwiyeowo"
11389,109,Primarily Adult Cast,Cast-Main Cast,20,132359,"계모인데, 딸이 너무 귀여워","Gyemoinde, Ttari Neomu Gwiyeowo"
11390,253,Gods,Cast-Traits,66,124577,리턴 투 플레이어,Return to Player
11391,207,Full Color,Technical,64,124577,리턴 투 플레이어,Return to Player
11392,321,Urban Fantasy,Setting-Universe,60,124577,리턴 투 플레이어,Return to Player
11393,615,Death Game,Theme-Other,40,124577,리턴 투 플레이어,Return to Player
11394,15,Demons,Cast-Traits,30,124577,리턴 투 플레이어,Return to Player
11395,104,Anti-Hero,Cast-Main Cast,30,124577,리턴 투 플레이어,Return to Player
11396,604,Dungeon,Setting-Scene,30,124577,리턴 투 플레이어,Return to Player
11397,163,Yandere,Cast-Traits,25,124577,리턴 투 플레이어,Return to Player
11398,249,Maids,Cast-Traits,66,111096,능력 있는 시녀님,Neungnyeong Inneun Sinyeonim
11399,207,Full Color,Technical,40,111096,능력 있는 시녀님,Neungnyeong Inneun Sinyeonim
11400,98,Female Protagonist,Cast-Main Cast,40,111096,능력 있는 시녀님,Neungnyeong Inneun Sinyeonim
11401,25,Historical,Setting-Time,40,111096,능력 있는 시녀님,Neungnyeong Inneun Sinyeonim
11402,243,Reincarnation,Theme-Other,20,111096,능력 있는 시녀님,Neungnyeong Inneun Sinyeonim
11403,1045,Heterosexual,Theme-Romance,20,111096,능력 있는 시녀님,Neungnyeong Inneun Sinyeonim
11404,46,School,Setting-Scene,80,107485,ド直球彼氏×彼女,Do Chokkyuu Kareshi x Kanojo
11405,98,Female Protagonist,Cast-Main Cast,66,107485,ド直球彼氏×彼女,Do Chokkyuu Kareshi x Kanojo
11406,84,School Club,Setting-Scene,50,107485,ド直球彼氏×彼女,Do Chokkyuu Kareshi x Kanojo
11407,264,Athletics,Theme-Game-Sport,40,107485,ド直球彼氏×彼女,Do Chokkyuu Kareshi x Kanojo
11408,56,Shounen,Demographic,26,107485,ド直球彼氏×彼女,Do Chokkyuu Kareshi x Kanojo
11409,170,Fitness,Theme-Game-Sport,20,107485,ド直球彼氏×彼女,Do Chokkyuu Kareshi x Kanojo
11410,1045,Heterosexual,Theme-Romance,20,107485,ド直球彼氏×彼女,Do Chokkyuu Kareshi x Kanojo
11411,139,Love Triangle,Theme-Romance,20,107485,ド直球彼氏×彼女,Do Chokkyuu Kareshi x Kanojo
11412,98,Female Protagonist,Cast-Main Cast,90,103036,君がキライな恋の話,Kimi ga Kirai na Koi no Hanashi
11413,53,Shoujo,Demographic,80,103036,君がキライな恋の話,Kimi ga Kirai na Koi no Hanashi
11414,46,School,Setting-Scene,66,103036,君がキライな恋の話,Kimi ga Kirai na Koi no Hanashi
11415,193,Episodic,Technical,20,103036,君がキライな恋の話,Kimi ga Kirai na Koi no Hanashi
11416,1045,Heterosexual,Theme-Romance,20,103036,君がキライな恋の話,Kimi ga Kirai na Koi no Hanashi
11417,75,Boys' Love,Theme-Romance,85,101997,被写界深度,Hishakai Shindo
11418,483,LGBTQ+ Themes,Theme-Other,79,101997,被写界深度,Hishakai Shindo
11419,46,School,Setting-Scene,60,101997,被写界深度,Hishakai Shindo
11420,294,Bisexual,Theme-Romance,50,101997,被写界深度,Hishakai Shindo
11421,110,Band,Theme-Arts-Music,40,101997,被写界深度,Hishakai Shindo
11422,195,Photography,Theme-Arts,40,101997,被写界深度,Hishakai Shindo
11423,100,Nudity,Cast-Traits,40,101997,被写界深度,Hishakai Shindo
11424,153,Time Skip,Setting-Time,20,101997,被写界深度,Hishakai Shindo
11425,356,Gyaru,Cast-Traits,95,101315,やんちゃギャルの安城さん,Yancha Gal no Anjou-san
11426,82,Male Protagonist,Cast-Main Cast,73,101315,やんちゃギャルの安城さん,Yancha Gal no Anjou-san
11427,46,School,Setting-Scene,68,101315,やんちゃギャルの安城さん,Yancha Gal no Anjou-san
11428,50,Seinen,Demographic,68,101315,やんちゃギャルの安城さん,Yancha Gal no Anjou-san
11429,1045,Heterosexual,Theme-Romance,20,101315,やんちゃギャルの安城さん,Yancha Gal no Anjou-san
11430,50,Seinen,Demographic,95,98328,ジャガーン,Jagaaaaaan
11431,104,Anti-Hero,Cast-Main Cast,92,98328,ジャガーン,Jagaaaaaan
11432,391,Philosophy,Theme-Other,82,98328,ジャガーン,Jagaaaaaan
11433,85,Tragedy,Theme-Drama,82,98328,ジャガーン,Jagaaaaaan
11434,94,Gore,Theme-Other,79,98328,ジャガーン,Jagaaaaaan
11435,155,Rape,Sexual Content,79,98328,ジャガーン,Jagaaaaaan
11436,100,Nudity,Cast-Traits,75,98328,ジャガーン,Jagaaaaaan
11437,40,Police,Theme-Other-Organisations,68,98328,ジャガーン,Jagaaaaaan
11438,536,Dissociative Identities,Cast-Traits,53,98328,ジャガーン,Jagaaaaaan
11439,171,Bullying,Theme-Drama,40,98328,ジャガーン,Jagaaaaaan
11440,77,Gender Bending,Theme-Other,37,98328,ジャガーン,Jagaaaaaan
11441,1045,Heterosexual,Theme-Romance,20,98328,ジャガーン,Jagaaaaaan
11442,15,Demons,Cast-Traits,96,98055,천계지부 로망컴퍼니,Cheongyejibu Roman Company
11443,75,Boys' Love,Theme-Romance,85,98055,천계지부 로망컴퍼니,Cheongyejibu Roman Company
11444,207,Full Color,Technical,50,98055,천계지부 로망컴퍼니,Cheongyejibu Roman Company
11445,82,Male Protagonist,Cast-Main Cast,46,98055,천계지부 로망컴퍼니,Cheongyejibu Roman Company
11446,98,Female Protagonist,Cast-Main Cast,79,95409,進撃の巨人 LOST GIRLS,Shingeki no Kyojin: LOST GIRLS
11447,56,Shounen,Demographic,70,95409,進撃の巨人 LOST GIRLS,Shingeki no Kyojin: LOST GIRLS
11448,85,Tragedy,Theme-Drama,60,95409,進撃の巨人 LOST GIRLS,Shingeki no Kyojin: LOST GIRLS
11449,648,Crime,Theme-Other,40,95409,進撃の巨人 LOST GIRLS,Shingeki no Kyojin: LOST GIRLS
11450,276,Kaiju,Theme-Fantasy,20,95409,進撃の巨人 LOST GIRLS,Shingeki no Kyojin: LOST GIRLS
11451,34,Military,Theme-Other-Organisations,20,95409,進撃の巨人 LOST GIRLS,Shingeki no Kyojin: LOST GIRLS
11452,104,Anti-Hero,Cast-Main Cast,20,95409,進撃の巨人 LOST GIRLS,Shingeki no Kyojin: LOST GIRLS
11453,779,Kuudere,Cast-Traits,20,95409,進撃の巨人 LOST GIRLS,Shingeki no Kyojin: LOST GIRLS
11454,75,Boys' Love,Theme-Romance,79,85837,それでも、やさしい恋をする,"Soredemo, Yasashii Koi wo Suru"
11455,109,Primarily Adult Cast,Cast-Main Cast,73,85837,それでも、やさしい恋をする,"Soredemo, Yasashii Koi wo Suru"
11456,294,Bisexual,Theme-Romance,20,85837,それでも、やさしい恋をする,"Soredemo, Yasashii Koi wo Suru"
11457,82,Male Protagonist,Cast-Main Cast,20,85837,それでも、やさしい恋をする,"Soredemo, Yasashii Koi wo Suru"
11458,50,Seinen,Demographic,50,58899,STEINS;GATE恩讐のブラウニアンモーション,Steins;Gate Onshuu no Brownian Motion
11459,96,Time Manipulation,Theme-Sci-Fi,20,58899,STEINS;GATE恩讐のブラウニアンモーション,Steins;Gate Onshuu no Brownian Motion
11460,193,Episodic,Technical,79,58091,となりの関くん,Tonari no Seki-kun
11461,46,School,Setting-Scene,50,58091,となりの関くん,Tonari no Seki-kun
11462,50,Seinen,Demographic,50,58091,となりの関くん,Tonari no Seki-kun
11463,98,Female Protagonist,Cast-Main Cast,20,58091,となりの関くん,Tonari no Seki-kun
11464,75,Boys' Love,Theme-Romance,80,55081,LOVE STAGE!!,LOVE STAGE!!
11465,186,Crossdressing,Cast-Traits,79,55081,LOVE STAGE!!,LOVE STAGE!!
11466,115,Idol,Cast-Traits,60,55081,LOVE STAGE!!,LOVE STAGE!!
11467,82,Male Protagonist,Cast-Main Cast,60,55081,LOVE STAGE!!,LOVE STAGE!!
11468,88,Primarily Male Cast,Cast-Main Cast,60,55081,LOVE STAGE!!,LOVE STAGE!!
11469,84,School Club,Setting-Scene,60,55081,LOVE STAGE!!,LOVE STAGE!!
11470,109,Primarily Adult Cast,Cast-Main Cast,60,55081,LOVE STAGE!!,LOVE STAGE!!
11471,118,Drawing,Theme-Arts,50,55081,LOVE STAGE!!,LOVE STAGE!!
11472,87,Family Life,Theme-Slice of Life,40,55081,LOVE STAGE!!,LOVE STAGE!!
11473,77,Gender Bending,Theme-Other,40,55081,LOVE STAGE!!,LOVE STAGE!!
11474,97,Otaku Culture,Theme-Other,40,55081,LOVE STAGE!!,LOVE STAGE!!
11475,548,Acting,Theme-Arts,40,55081,LOVE STAGE!!,LOVE STAGE!!
11476,46,School,Setting-Scene,40,55081,LOVE STAGE!!,LOVE STAGE!!
11477,145,Work,Setting-Scene,40,55081,LOVE STAGE!!,LOVE STAGE!!
11478,139,Love Triangle,Theme-Romance,10,55081,LOVE STAGE!!,LOVE STAGE!!
11479,154,Body Swapping,Theme-Fantasy,10,55081,LOVE STAGE!!,LOVE STAGE!!
11480,92,Cute Girls Doing Cute Things,Theme-Slice of Life,100,43001,けいおん!,K-On!
11481,84,School Club,Setting-Scene,100,43001,けいおん!,K-On!
11482,206,4-koma,Technical,98,43001,けいおん!,K-On!
11483,86,Primarily Female Cast,Cast-Main Cast,97,43001,けいおん!,K-On!
11484,46,School,Setting-Scene,90,43001,けいおん!,K-On!
11485,110,Band,Theme-Arts-Music,80,43001,けいおん!,K-On!
11486,50,Seinen,Demographic,66,43001,けいおん!,K-On!
11487,98,Female Protagonist,Cast-Main Cast,60,43001,けいおん!,K-On!
11488,931,Tomboy,Cast-Traits,46,43001,けいおん!,K-On!
11489,335,Tanned Skin,Cast-Traits,20,43001,けいおん!,K-On!
11490,324,Chibi,Theme-Other,20,43001,けいおん!,K-On!
11491,164,Tsundere,Cast-Traits,20,43001,けいおん!,K-On!
11492,63,Space,Setting-Universe,80,33097,ふたつのスピカ,Futatsu no Spica
11493,102,Coming of Age,Theme-Drama,75,33097,ふたつのスピカ,Futatsu no Spica
11494,50,Seinen,Demographic,60,33097,ふたつのスピカ,Futatsu no Spica
11495,85,Tragedy,Theme-Drama,60,33097,ふたつのスピカ,Futatsu no Spica
11496,98,Female Protagonist,Cast-Main Cast,60,33097,ふたつのスピカ,Futatsu no Spica
11497,46,School,Setting-Scene,60,33097,ふたつのスピカ,Futatsu no Spica
11498,623,Astronomy,Theme-Other,60,33097,ふたつのスピカ,Futatsu no Spica
11499,220,Ghost,Cast-Traits,40,33097,ふたつのスピカ,Futatsu no Spica
11500,147,Afterlife,Setting-Universe,40,33097,ふたつのスピカ,Futatsu no Spica
11501,46,School,Setting-Scene,50,31345,涼宮ハルヒの憂鬱,Suzumiya Haruhi no Yuuutsu
11502,66,Super Power,Theme-Fantasy,20,31345,涼宮ハルヒの憂鬱,Suzumiya Haruhi no Yuuutsu
11503,56,Shounen,Demographic,20,31345,涼宮ハルヒの憂鬱,Suzumiya Haruhi no Yuuutsu
11504,191,Aliens,Cast-Traits,20,31345,涼宮ハルヒの憂鬱,Suzumiya Haruhi no Yuuutsu
11505,84,School Club,Setting-Scene,20,31345,涼宮ハルヒの憂鬱,Suzumiya Haruhi no Yuuutsu
11506,779,Kuudere,Cast-Traits,20,31345,涼宮ハルヒの憂鬱,Suzumiya Haruhi no Yuuutsu
11507,53,Shoujo,Demographic,79,31267,下弦の月,Kagen no Tsuki
11508,46,School,Setting-Scene,79,31185,KATSU! (カツ!),Katsu!
11509,56,Shounen,Demographic,79,31185,KATSU! (カツ!),Katsu!
11510,169,Boxing,Theme-Game-Sport,76,31185,KATSU! (カツ!),Katsu!
11511,144,Meta,Theme-Other,20,31185,KATSU! (カツ!),Katsu!
11512,56,Shounen,Demographic,79,30796,ドクタースランプ,Dr. Slump
11513,144,Meta,Theme-Other,66,30796,ドクタースランプ,Dr. Slump
11514,39,Parody,Theme-Comedy,60,30796,ドクタースランプ,Dr. Slump
11515,160,Real Robot,Theme-Sci-Fi-Mecha,20,30796,ドクタースランプ,Dr. Slump
11516,46,School,Setting-Scene,79,30430,涼風,Suzuka
11517,1045,Heterosexual,Theme-Romance,79,30430,涼風,Suzuka
11518,164,Tsundere,Cast-Traits,64,30430,涼風,Suzuka
11519,139,Love Triangle,Theme-Romance,60,30430,涼風,Suzuka
11520,82,Male Protagonist,Cast-Main Cast,50,30430,涼風,Suzuka
11521,100,Nudity,Cast-Traits,40,30430,涼風,Suzuka
11522,85,Tragedy,Theme-Drama,20,30430,涼風,Suzuka
11523,56,Shounen,Demographic,20,30430,涼風,Suzuka
11524,98,Female Protagonist,Cast-Main Cast,73,132156,괴물 황태자의 아내가 되었습니다,Goemul Hwangtaejaui Anaega Doeeotseumnida
11525,207,Full Color,Technical,66,132156,괴물 황태자의 아내가 되었습니다,Goemul Hwangtaejaui Anaega Doeeotseumnida
11526,244,Isekai,Theme-Fantasy,66,132156,괴물 황태자의 아내가 되었습니다,Goemul Hwangtaejaui Anaega Doeeotseumnida
11527,25,Historical,Setting-Time,60,132156,괴물 황태자의 아내가 되었습니다,Goemul Hwangtaejaui Anaega Doeeotseumnida
11528,30,Martial Arts,Theme-Action,73,120907,불패검선,Bulpaegeomseon
11529,303,Wuxia,Theme-Fantasy,60,120907,불패검선,Bulpaegeomseon
11530,207,Full Color,Technical,50,120907,불패검선,Bulpaegeomseon
11531,25,Historical,Setting-Time,40,120907,불패검선,Bulpaegeomseon
11532,326,Cultivation,Theme-Fantasy,40,120907,불패검선,Bulpaegeomseon
11533,82,Male Protagonist,Cast-Main Cast,40,120907,불패검선,Bulpaegeomseon
11534,75,Boys' Love,Theme-Romance,86,120819,팀장님이 괭장해!,Timjangnimi Gwaengjanghae!
11535,207,Full Color,Technical,79,120819,팀장님이 괭장해!,Timjangnimi Gwaengjanghae!
